PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Ash, Erin								Priming or Proteus Effect? Examining the Effects of Avatar Race on In-Game Behavior and Post-Play Aggressive Cognition and Affect in Video Games								GAMES AND CULTURE				11	4			422	440		10.1177/1555412014568870			JUN 2016	2016	This research uses a 2 x 2 factorial experiment to further investigate the Proteus effect for avatar race observed in previous research by measuring in-game behavior, the use of stereotypes to describe the avatar, and perceived embodiment of the avatar. Participants played a boxing video game as White or Black avatar against a White or Black avatar. Results revealed no main effects for avatar race, but embodiment was found to moderate the relationship between avatar race and in-game behavior. Subsequent probing of this interaction revealed that the Proteus effect was demonstrated for those who experienced greater embodiment. Avatar race was unrelated to the use of stereotypes, but main effects for aggressive cognition and affect were found. Also, same-race conditions demonstrated increased aggressive behavior compared to opposite-race conditions. Theoretical implications of these findings are discussed.									0	0	0	0	0	0			1555-4120	1555-4139		WOS:000375769800004		
J	Huang, Jie; Lan, Xinwei; Zhu, Wenge; Cheng, Baokai; Fan, Jun; Zhou, Zhi; Xiao, Hai								Interferogram Reconstruction of Cascaded Coaxial Cable Fabry-Perot Interferometers for Distributed Sensing Application								IEEE SENSORS JOURNAL				16	11	SI		4495	4500		10.1109/JSEN.2016.2530839			JUN 1 2016	2016	This paper describes a distributed sensing concept using coaxial cable-based Fabry-Perot interferometers (CCFPIs). Multiple reflectors are implemented along a coaxial cable, where every two consecutive reflectors can be considered as a low finesse CCFPI, which has a relatively weak reflection coefficient and insertion loss. The interferogram in a frequency domain of each individual CCFPI could be reconstructed through the proposed signal processing method, so that the phase detection could be applied to any CCFPIs on one cable to achieve high measurement accuracy. A large capacity sensor network with a relatively high measurement accuracy can be implemented simultaneously. The concept takes advantage of the time-domain multiplexing method and the pure frequency domain measurement, which is herein called a joint-time-frequency demodulation technique. Due to its effectiveness and robustness, the device is especially attractive for structural, downhole, or underwater applications.									1	0	0	0	0	1			1530-437X	1558-1748		WOS:000375563700062		
J	Frieder, Rachel E.; Van Iddekinge, Chad H.; Raymark, Patrick H.								How quickly do interviewers reach decisions? An examination of interviewers' decision-making time across applicants								JOURNAL OF OCCUPATIONAL AND ORGANIZATIONAL PSYCHOLOGY				89	2			223	248		10.1111/joop.12118			JUN 2016	2016	We develop and test a model of factors that may account for how quickly interviewers make decisions about job applicants. Data were collected from 166 interviewers who interviewed applicants (N=691) at a university career centre. Results revealed that interviewers who possessed more experience and higher interviewing efficacy tended to make quicker decisions, as did interviewers who engaged in more rapport building. In contrast, use of question consistency (a key element of structured interviews) tended to increase the time interviewers took to make their decisions. Consistent with cognitive load theory, interview decision time had a curvilinear relationship with applicant order. Specifically, decision time increased as interviewers progressed through the first few applicants, but after about four applicants, decision time reached an asymptote and then began to decrease as interviewers evaluated additional applicants. These findings have implications for the design of future interview research (e.g., accounting for intra-interviewer changes in decision-making time across applicants), as well as for the use of interviews in organizations (e.g., designing interviews and interview schedules that discourage quick decisions).									0	0	0	0	0	0			0963-1798	2044-8325		WOS:000375725900001		
J	Quigley, Cassie F.; Herro, Dani								"Finding the Joy in the Unknown": Implementation of STEAM Teaching Practices in Middle School Science and Math Classrooms								JOURNAL OF SCIENCE EDUCATION AND TECHNOLOGY				25	3			410	426		10.1007/s10956-016-9602-z			JUN 2016	2016	In response to a desire to strengthen the economy, educational settings are emphasizing science, technology, engineering, and mathematics (STEM) curriculum and programs. Yet, because of the narrow approach to STEM, educational leaders continue to call for a more balanced approach to teaching and learning, which includes the arts, design, and humanities. This desire created space for science, technology, engineering, arts, and mathematics (STEAM) education, a transdisciplinary approach that focuses on problem-solving. STEAM-based curricula and STEAM-themed schools are appearing all over the globe. This growing national and global attention to STEAM provides an opportunity for teacher education to explore the ways in which teachers implement STEAM practices, examining the successes and challenges, and how teachers are beginning to make sense of this innovative teaching practice. The purpose of this paper is to examine the implementation of STEAM teaching practices in science and math middle school classrooms, in hopes to provide research-based evidence on this emerging topic to guide teacher educators.									0	0	0	0	0	0			1059-0145	1573-1839		WOS:000375574100005		
J	Glasgow, William; Fellows, Ben; Qi, Bin; Darroudi, Taghi; Kitchens, Christopher; Ye, Longfei; Crawford, Thomas M.; Mefford, O. Thompson								Continuous synthesis of iron oxide (Fe3O4) nanoparticles via thermal decomposition								PARTICUOLOGY				26				47	53		10.1016/j.partic.2015.09.011			JUN 2016	2016	Iron oxide nanoparticles have become of great interest in the medical field for their potential uses in areas such as biomagnetic imaging and hypothermia cancer treatment. Traditionally, particles for these applications are produced through batch-based methodologies. Herein, we demonstrate an alternative continuous flow production method for the synthesis of Fe3O4 iron oxide nanoparticles. Advantages of continuous flow over the batch method include consistent formation of uniformly spherical particles, thorough mixing of reactants, and capacity for high-volume particle production. In this study, a continuous flow reaction mechanism was proposed in which stoichiometric control of reactants had the potential to control final particle size. The project was conducted under the supposition that the iron oleate/ligand ratio in the precursor was the greatest size control factor, with a higher ratio resulting in smaller particles. The resulting particles produced by this continuous method were characterized by high-resolution transmission electron microscopy, X-ray diffraction, and magnetometry. (C) 2015 Chinese Society of Particuology and Institute of Process Engineering, Chinese Academy of Sciences. Published by Elsevier B.V. All rights reserved.									2	0	0	0	0	2			1674-2001	2210-4291		WOS:000375502100005		
J	Heister, Timo; Rebholz, Leo G.; Xiao, Mengying								Flux-preserving enforcement of inhomogeneous Dirichlet boundary conditions for strongly divergence-free mixed finite element methods for flow problems								JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS				438	1			507	513		10.1016/j.jmaa.2016.01.075			JUN 1 2016	2016	We investigate a flux-preserving enforcement of inhomogeneous Dirichlet boundary conditions for velocity, u vertical bar(partial derivative Omega) = g, for use with finite element methods for incompressible flow problems that strongly enforce mass conservation. Typical enforcement via nodal interpolation is not flux-preserving in general, and it can create divergence error even when divergence-free elements axe used. We show with analysis and numerical tests that by slightly (and locally) changing nodal interpolation, the enforcement recovers flux-preservation, is optimally accurate, and delivers divergence-free solutions when used with divergence-free finite elements. (C) 2016 Elsevier Inc. All rights reserved.									0	0	0	0	0	0			0022-247X	1096-0813		WOS:000371650100028		
J	Feng, Lujia; Mears, Laine; Beaufort, Cleveland; Schulte, Joerg								Energy, economy, and environment analysis and optimization on manufacturing plant energy supply system								ENERGY CONVERSION AND MANAGEMENT				117				454	465		10.1016/j.enconman.2016.03.031			JUN 1 2016	2016	Increasing attention has recently been drawn to energy consumption in manufacturing plants. Facing the challenges from reducing emissions coupled with rising raw material prices and energy costs, manufacturers are trying to balance the energy usage strategy among the total energy consumption, economy, and environment, which can be self-conflicting at times. In this paper, energy systems in manufacturing environments are reviewed, and the current status of onsite energy system and renewable energy usage are discussed. Single objective and multicriteria optimization approaches are effectively formulated for making the best use of energy delivered to the production processes. Energy supply operation suggestions based on the optimization results are obtained. Finally, an example from an automotive assembly manufacturer is described to demonstrate the energy usage in the current manufacturing plants and how the optimization approaches can be applied to satisfy the energy management objectives. According to the optimization results, in an energy oriented operation, it takes 35% more in monetary cost; while in an economy oriented operation, it takes 17% more in megawatt hour energy supply and tends to rely more on the inexpensive renewable energy. (C) 2016 Elsevier Ltd. All rights reserved.									0	0	0	0	0	0			0196-8904	1879-2227		WOS:000374616200044		
J	Berselli, Luigi C.; Kim, Tae-Yeon; Rebholz, Leo G.				Kim, Tae-Yeon/P-5766-2016	Kim, Tae-Yeon/0000-0003-4743-6023			ANALYSIS OF A REDUCED-ORDER APPROXIMATE DECONVOLUTION MODEL AND ITS INTERPRETATION AS A NAVIER-STOKES-VOIGT REGULARIZATION								DISCRETE AND CONTINUOUS DYNAMICAL SYSTEMS-SERIES B				21	4			1027	1050		10.3934/dcdsb.2016.21.1027			JUN 2016	2016	We study mathematical and physical properties of a family of recently introduced, reduced-order approximate deconvolution models. We first show a connection between these models and the Navier-Stokes-Voigt model, and also that Navier-Stokes-Voigt can be re-derived in the approximate de convolution framework. We then study the energy balance and spectra of the model, and provide results of some turbulent-flow computations that backs up the theory. Analysis of global attractors for the model is also provided, as is a detailed analysis of the Voigt model's treatment of pulsatile flow.									2	0	0	0	0	2			1531-3492	1553-524X		WOS:000373425200001		
J	Moore, Cheryl A.; Brown, David C.; Sanjeewa, Liurukara D.; McMillen, Colin D.; Kolis, Joseph W.								Yb:Lu2O3 hydrothermally-grown single-crystal and ceramic absorption spectra obtained between 298 and 80 K								JOURNAL OF LUMINESCENCE				174				29	35		10.1016/j.jlumin.2016.01.015			JUN 2016	2016	The hydrothermal growth, doping, and low temperature spectral characterization of Yb doped Lu2O3 was investigated. The absorption of the lutetia-based sesquioxide laser material Yb:Lu2O3 at temperatures of 80, 150, 200, 250, and 298 K, in the wavelength range of 850-1100 nm are reported. Data for both single crystal and ceramic Yb:Lu2O3 were obtained. The resulting absorption cross-section data will enable the further evaluation of Yb:Lu2O3 as a very promising high power cryogenic laser material. (C) 2016 Elsevier B.V. All rights reserved.									0	0	0	0	0	0			0022-2313	1872-7883		WOS:000371799900006		
J	Sharma, Girish; Tewari, Sumanta								Tunneling conductance for Majorana fermions in spin-orbit coupled semiconductor-superconductor heterostructures using superconducting leads								PHYSICAL REVIEW B				93	19					195161	10.1103/PhysRevB.93.195161			MAY 31 2016	2016	It has been recently pointed out that the use of a superconducting (SC) lead instead of a normal metal lead can suppress the thermal broadening effects in tunneling conductance from Majorana fermions, helping reveal the quantized conductance of 2e(2)/h. In this paper we discuss the specific case of tunneling conductance with SC leads of spin-orbit coupled semiconductor-superconductor (SM-SC) heterostructures in the presence of a Zeeman field, a system which has been extensively studied both theoretically and experimentally using a metallic lead. We examine the dI/dV spectra using a SC lead for different sets of physical parameters including temperature, tunneling strength, wire length, magnetic field, and induced SC pairing potential in the SM nanowire. We conclude that in a finite wire the Majorana splitting energy Delta E, which has nontrivial dependence on these physical parameters, remains responsible for the dI/dV peak broadening, even when the temperature broadening is suppressed by the SC gap in the lead. In a finite wire the signatures of Majorana fermions with a SC lead are oscillations of quasi-Majorana peaks about bias V = +/- Delta(lead), in contrast to the case of metallic leads where such oscillations are about zero bias. Our results will be useful for analysis of future experiments on SM-SC heterostructures using SC leads.									1	0	0	0	0	1			2469-9950	2469-9969		WOS:000376920400002		
J	Bliznyuk, Valery N.; Seliman, Ayman F.; Ishchenko, Alexander A.; Derevyanko, Nadezhda A.; DeVol, Timothy A.								New Efficient Organic Scintillators Derived from Pyrazoline								ACS APPLIED MATERIALS & INTERFACES				8	20			12843	12851		10.1021/acsami.6b02719			MAY 25 2016	2016	We report on the synthesis, spectroscopic and scintillation properties of three new pyrazoline core based fluorophores. Fluorescence properties of the fluorophores have been studied both in a solution state and in a solid polyvinyltoluene (PVT) resin matrix of different porosity. The synthesized fluorophores were found to be promising candidates for application in plastic scintillators for detection of ionizing radiation (alpha, beta particles, gamma rays and neutrons) and demonstrated superior efficiency in comparison to the existing commercially used fluorophores (2-(1-naphthyl)-5-phenyloxazole (aNPO), 9,10-diphenylanthracene, etc.). Moreover, the suggested synthetic route allows functionalization of the fluorophores with a vinyl group for further covalent bound to the PVT or other vinyl polymer matrices, which dramatically improves chemical stability of the system simultaneously improving the photoluminescence quantum yield. Possible mechanisms of the enhanced scintillation properties are discussed based on preliminary quantum mechanical calculations and spectroscopic characteristics of the fluorophores under study.									0	0	0	0	0	0			1944-8244			WOS:000376825800035	27163887	
J	Ackermann, M.; Ajello, M.; Albert, A.; Anderson, B.; Arimoto, M.; Atwood, W. B.; Axelsson, M.; Baldini, L.; Ballet, J.; Barbiellini, G.; Baring, M. G.; Bastieri, D.; Gonzalez, J. Becerra; Bellazzini, R.; Bissaldi, E.; Blandford, R. D.; Bloom, E. D.; Bonino, R.; Bottacini, E.; Brandt, T. J.; Bregeon, J.; Britto, R. J.; Bruel, P.; Buehler, R.; Burnett, T. H.; Buson, S.; Caliandro, G. A.; Cameron, R. A.; Caputo, R.; Caragiulo, M.; Caraveo, P. A.; Casandjian, J. M.; Cavazzuti, E.; Charles, E.; Chekhtman, A.; Chiang, J.; Chiaro, G.; Ciprini, S.; Cohen-Tanugi, J.; Cominsky, L. R.; Condon, B.; Costanza, F.; Cuoco, A.; Cutini, S.; D'Ammando, F.; de Palma, F.; Desiante, R.; Digel, S. W.; Di Lalla, N.; Di Mauro, M.; Di Venere, L.; Dominguez, A.; Drell, P. S.; Dubois, R.; Dumora, D.; Favuzzi, C.; Fegan, S. J.; Ferrara, E. C.; Franckowiak, A.; Fukazawa, Y.; Funk, S.; Fusco, P.; Gargano, F.; Gasparrini, D.; Gehrels, N.; Giglietto, N.; Giomi, M.; Giommi, P.; Giordano, F.; Giroletti, M.; Glanzman, T.; Godfrey, G.; Gomez-Vargas, G. A.; Granot, J.; Green, D.; Grenier, I. A.; Grondin, M. -H.; Grove, J. E.; Guillemot, L.; Guiriec, S.; Hadasch, D.; Harding, A. K.; Hays, E.; Hewitt, J. W.; Hill, A. B.; Horan, D.; Jogler, T.; Johannesson, G.; Kamae, T.; Kensei, S.; Kocevski, D.; Kuss, M.; La Mura, G.; Larsson, S.; Latronico, L.; Lemoine-Goumard, M.; Li, J.; Li, L.; Longo, F.; Loparco, F.; Lovellette, M. N.; Lubrano, P.; Madejski, G. M.; Magill, J.; Maldera, S.; Manfreda, A.; Marelli, M.; Mayer, M.; Mazziotta, M. N.; McEnery, J. E.; Meyer, M.; Michelson, P. F.; Mirabal, N.; Mizuno, T.; Moiseev, A. A.; Monzani, M. E.; Moretti, E.; Morselli, A.; Moskalenko, I. V.; Murgia, S.; Negro, M.; Nuss, E.; Ohsugi, T.; Omodei, N.; Orienti, M.; Orlando, E.; Ormes, J. F.; Paneque, D.; Perkins, J. S.; Pesce-Rollins, M.; Piron, F.; Pivato, G.; Porter, T. A.; Racusin, J. L.; Raino, S.; Rando, R.; Razzaque, S.; Reimer, A.; Reimer, O.; Reposeur, T.; Ritz, S.; Rochester, L. S.; Romani, R. W.; Parkinson, P. M. Saz; Sgro, C.; Simone, D.; Siskind, E. J.; Smith, D. A.; Spada, F.; Spandre, G.; Spinelli, P.; Suson, D. J.; Tajima, H.; Thayer, J. G.; Thayer, J. B.; Thompson, D. J.; Tibaldo, L.; Torres, D. F.; Troja, E.; Uchiyama, Y.; Venters, T. M.; Vianello, G.; Wood, K. S.; Wood, M.; Zaharijas, G.; Zhu, S.; Zimmer, S.				Bissaldi, Elisabetta/K-7911-2016; Reimer, Olaf/A-3117-2013; Meyer, Manuel/E-2697-2016; Orlando, E/R-5594-2016; Funk, Stefan/B-7629-2015; Bonino, Raffaella/S-2367-2016; Di Venere, Leonardo/C-7619-2017; 	DI MAURO, MATTIA/0000-0003-2759-5625; Bissaldi, Elisabetta/0000-0001-9935-8106; Reimer, Olaf/0000-0001-6953-1385; Meyer, Manuel/0000-0002-0738-7581; Ajello, Marco/0000-0002-6584-1703; Funk, Stefan/0000-0002-2012-0080; Di Venere, Leonardo/0000-0003-0703-824X; Hill, Adam/0000-0003-3470-4834; Pesce-Rollins, Melissa/0000-0003-1790-8018; orienti, monica/0000-0003-4470-7094; Axelsson, Magnus/0000-0003-4378-8785			FERMI-LAT OBSERVATIONS OF THE LIGO EVENT GW150914								ASTROPHYSICAL JOURNAL LETTERS				823	1					L2	10.3847/2041-8205/823/1/L2			MAY 20 2016	2016	The Fermi Large Area Telescope (LAT) has an instantaneous field of view (FoV) covering similar to 1/5 of the sky and it completes a survey of the entire sky in high-energy gamma-rays every 3 hr. It enables searches for transient phenomena over timescales from milliseconds to years. Among these phenomena could be electromagnetic counterparts to gravitational wave (GW) sources. In this paper, we present a detailed study of the LAT observations relevant to Laser Interferometer Gravitational-wave Observatory (LIGO) event GW150914, which is the first direct detection of gravitational waves and has been interpreted as being due to the coalescence of two stellar-mass black holes. The localization region for GW150914 was outside the LAT FoV at the time of the GW signal. However, as part of routine survey observations, the LAT observed the entire LIGO localization region within similar to 70 minutes of the trigger and thus enabled a comprehensive search for a.-ray counterpart to GW150914. The study of the LAT data presented here did not find any potential counterparts to GW150914, but it did provide limits on the presence of a transient counterpart above 100 MeV on timescales of hours to days over the entire GW150914 localization region.									9	0	0	0	0	9			2041-8205	2041-8213		WOS:000376391700002		
