PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	You, Qi; Chen, Feng; Wang, Xi; Luo, Pengju G.; Jiang, Yueming								Inhibitory Effects of Muscadine Anthocyanins on alpha-Glucosidase and Pancreatic Lipase Activities								JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY				59	17			9506	9511		10.1021/jf201452v			SEP 14 2011	2011	Inhibitory effects of the Noble muscadine grape extracts and the representative phytochemicals for anthocyanins (i.e., cyanidin and cyanidin-3,5-diglucoside) on two enzymes, that is, alpha-glucosidase. and pancreatic lipase, were investigated regarding their antidiabetic activities. The study demonstrated that the anthocyanin extracts and the selected chemicals obeyed the competitive mode against the enzymes. The methanolic extracts of whole fruit, and skin Of the muscadine showed inhibitory activities against the alpha-glucosidase with their IC(50) values at 1.50 and 273 mg/mL, and those against the lipase at 16.90 and 11.15 mg/mL, respectively, which indicated that the muscadine extracts possessed strong antidiabetic activities. Particularly, the ethyl acetate (EtoAc) extract and the butanol (BuOH) extract exhibited much higher inhibitory activities against both enzymes than the CHCl(3) and water extracts, While the majority of anthocyanins existed in the BuOH Tractions. Moreover, cyanidin exhibited a much stronger antidiabetic activity than cyanidin-3,5-diglucoside, suggesting that anthocyanins may have higher inhibitory activities after being digested. Further chromatographic analysis by high-performance liquid chromatography mass spectrometry identified five individual anthocyanins, including cyanidin, delphinidin, petunidin, peonidin, and malvidin glycosides.									31	1	0	23	0	32			0021-8561			WOS:000294585100058	21797278	
J	Lung, F.; Marinescu, D. C.								The thermoelectric power factor of a semiconductor superlattice with nanoparticle inclusions								JOURNAL OF PHYSICS-CONDENSED MATTER				23	36					365802	10.1088/0953-8984/23/36/365802			SEP 14 2011	2011	We develop a phenomenological theory for cross-plane transport in a semiconductor superlattice (SL) doped with nanostructures to improve the thermoelectric properties. The SL consists of an array of quantum wells equally spaced along a spatial direction separated by narrow barriers, such that, in the presence of inter-well tunneling, a miniband energy structure is established. The semi-metallic ErAs nanoparticles are embedded inside the quantum wells in the process of growth of the SL, as reported in several recent experiments. Their effect on thermoelectric transport is considered through an additional contribution to the electron scattering rate, that is correlated with a process of resonant tunneling through the nanoparticle-semiconductor interface modeled as a Schottky barrier. In a semi-classical approximation of the miniband conduction regime, we calculate the electric conductivity, the thermopower and the power factor as a function of the barrier height and demonstrate the presence of a filtering effect, whereby the Seebeck coefficient is enhanced by the additional scattering.									2	0	0	0	0	2			0953-8984			WOS:000294292900015	21857098	
J	Jacobsohn, L. G.; McPherson, C. L.; Sprinkle, K. B.; Yukihara, E. G.; DeVol, T. A.; Ballato, J.					Yukihara, Eduardo/0000-0002-4615-6698; Jacobsohn, Luiz/0000-0001-8991-3903			Scintillation of rare earth doped fluoride nanoparticles								APPLIED PHYSICS LETTERS				99	11					113111	10.1063/1.3638484			SEP 12 2011	2011	The scintillation response of rare earth (RE) doped core/undoped (multi-)shell fluoride nanoparticles was investigated under x-ray and alpha particle irradiation. A significant enhancement of the scintillation response was observed with increasing shells due: (i) to the passivation of surface quenching defects together with the activation of the REs on the surface of the core nanoparticle after the growth of a shell, and (ii) to the increase of the volume of the nanoparticles. These results are expected to reflect a general aspect of the scintillation process in nanoparticles, and to impact radiation sensing technologies that make use of nanoparticles. (C) 2011 American Institute of Physics. [doi:10.1063/1.3638484]									5	1	0	0	0	5			0003-6951			WOS:000295034400064		
J	Zhou, Man; Hu, Qian; Li, Zhigang; Li, Dayong; Chen, Chin-Fu; Luo, Hong				zhou, man/K-8414-2015				Expression of a Novel Antimicrobial Peptide Penaeidin4-1 in Creeping Bentgrass (Agrostis stolonifera L.) Enhances Plant Fungal Disease Resistance								PLOS ONE				6	9					e24677	10.1371/journal.pone.0024677			SEP 12 2011	2011	Background: Turfgrass species are agriculturally and economically important perennial crops. Turfgrass species are highly susceptible to a wide range of fungal pathogens. Dollar spot and brown patch, two important diseases caused by fungal pathogens Sclerotinia homoecarpa and Rhizoctonia solani, respectively, are among the most severe turfgrass diseases. Currently, turf fungal disease control mainly relies on fungicide treatments, which raises many concerns for human health and the environment. Antimicrobial peptides found in various organisms play an important role in innate immune response.Methodology/Principal Findings: The antimicrobial peptide - Penaeidin4-1 (Pen4-1) from the shrimp, Litopenaeus setiferus has been reported to possess in vitro antifungal and antibacterial activities against various economically important fungal and bacterial pathogens. In this study, we have studied the feasibility of using this novel peptide for engineering enhanced disease resistance into creeping bentgrass plants (Agrostis stolonifera L., cv. Penn A-4). Two DNA constructs were prepared containing either the coding sequence of a single peptide, Pen4-1 or the DNA sequence coding for the transit signal peptide of the secreted tobacco AP24 protein translationally fused to the Pen4-1 coding sequence. A maize ubiquitin promoter was used in both constructs to drive gene expression. Transgenic turfgrass plants containing different DNA constructs were generated by Agrobacterium-mediated transformation and analyzed for transgene insertion and expression. In replicated in vitro and in vivo experiments under controlled environments, transgenic plants exhibited significantly enhanced resistance to dollar spot and brown patch, the two major fungal diseases in turfgrass. The targeting of Pen4-1 to endoplasmic reticulum by the transit peptide of AP24 protein did not significantly impact disease resistance in transgenic plants.Conclusion/Significance: Our results demonstrate the effectiveness of Pen4-1 in a perennial species against fungal pathogens and suggest a potential strategy for engineering broad-spectrum fungal disease resistance in crop species.									13	1	0	13	0	14			1932-6203			WOS:000294803200037	21931807	
J	Sau, Jay D.; Clarke, David J.; Tewari, Sumanta								Controlling non-Abelian statistics of Majorana fermions in semiconductor nanowires								PHYSICAL REVIEW B				84	9					094505	10.1103/PhysRevB.84.094505			SEP 12 2011	2011	Under appropriate external conditions a semiconductor nanowire in proximity to an s-wave superconductor can be in a topological superconducting (TS) phase. This phase supports localized zero-energy Majorana fermions at the ends of the wire. However, the non-Abelian exchange statistics of Majorana fermions is difficult to verify because of the one-dimensional topology of such wires. In this paper we propose a scheme to transport Majorana fermions between the ends of different wires using tunneling, which is shown to be controllable by gate voltages. Such tunneling-generated hops of Majorana fermions can be used to exchange the Majorana fermions. The exchange process thus obtained is described by a non-Abelian braid operator that is uniquely determined by the well-controlled microscopic tunneling parameters.									66	0	0	4	0	66			1098-0121			WOS:000294773500009		
J	Lee, Hyun-Wook; Dominy, Brian N.; Cao, Weiguo								New Family of Deamination Repair Enzymes in Uracil-DNA Glycosylase Superfamily								JOURNAL OF BIOLOGICAL CHEMISTRY				286	36			31282	31287		10.1074/jbc.M111.249524			SEP 9 2011	2011	DNA glycosylases play a major role in the repair of deaminated DNA damage. Previous investigations identified five families within the uracil-DNA glycosylase (UDG) superfamily. All enzymes within the superfamily studied thus far exhibit uracil-DNA glycosylase activity. Here we identify a new class of DNA glycosylases in the UDG superfamily that lacks UDG activity. Instead, these enzymes act as hypoxanthine-DNA glycosylases in vitro and in vivo. Molecular modeling and structure-guided mutational analysis allowed us to identify a unique catalytic center in this class of DNA glycosylases. Based on unprecedented biochemical properties and phylogenetic analysis, we propose this new class of DNA repair glycosylases that exists in bacteria, archaea, and eukaryotes as family 6 and designate it as the hypoxanthine-DNA glycosylase family. This study demonstrates the structural evolvability that underlies substrate specificity and catalytic flexibility in the evolution of enzymatic function.									16	0	0	15	0	16			0021-9258			WOS:000294487500023	21642431	
J	Larsen, M. F.; Conde, M. G.				Larsen, Miguel/A-1079-2013				The Horizontal E-region Experiment: Evidence for inertial instability on the evening side of the auroral oval?								GEOPHYSICAL RESEARCH LETTERS				38						L17106	10.1029/2011GL048424			SEP 7 2011	2011	The Horizontal E-region Experiment (HEX) sounding rocket experiment deployed a nearly horizontal trimethyl aluminum trail over a horizontal distance that extended more than 200 km in the meridional direction. The trail was released in the upper part of the E region between 135 and 150 km during quiet conditions with a pair of narrow auroral arcs located near the northern end of the trail. A surprising result was that large zonal winds, exceeding 250 m s(-1), were present over most of the southern half of the region in spite of the fact that the auroral forcing was very localized in meridional extent. We show that the flow was inertially unstable and suggest that the instability can account for the observed winds by significantly broadening the meridional extent of the winds generated within narrow channels in the auroral oval. The analysis focuses on the HEX observations but has broader implications since it suggests that narrow discrete arcs can generate channels of enhanced flow that are much wider than the arcs themselves. Narrow arcs can therefore have a much larger effect on the neutral circulation than would otherwise be expected. Citation: Larsen, M. F., and M. G. Conde (2011), The Horizontal E-region Experiment: Evidence for inertial instability on the evening side of the auroral oval?, Geophys. Res. Lett., 38, L17106, doi:10.1029/2011GL048424.									1	0	0	0	0	1			0094-8276	1944-8007		WOS:000294785500003		
J	Lu, Xian; Liu, Alan Z.; Oberheide, Jens; Wu, Qian; Li, Tao; Li, Zhenhua; Swenson, Gary R.; Franke, Steven J.				Oberheide, Jens/C-6156-2011; Li, Tao/J-8950-2014; Lu, Xian/A-2980-2015; Li, Zhenhua/B-3739-2008; Liu, Alan/C-3738-2008	Oberheide, Jens/0000-0001-6721-2540; Li, Tao/0000-0002-5100-4429; Lu, Xian/0000-0002-2535-8151; Li, Zhenhua/0000-0003-0220-2696; Liu, Alan/0000-0002-1834-7120			Seasonal variability of the diurnal tide in the mesosphere and lower thermosphere over Maui, Hawaii (20.7 degrees N, 156.3 degrees W)								JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES				116						D17103	10.1029/2011JD015599			SEP 2 2011	2011	The seasonal variability of the diurnal tide in the mesosphere and lower thermosphere over Maui, Hawaii (20.7 degrees N, 156.3 degrees W), is investigated using meteor radar horizontal wind measurements from the years 2002 to 2007. The semiannual oscillation (SAO) of tidal amplitudes is dominant above similar to 88 km, with amplitudes at equinoxes 2-3 times larger than at solstices. Below 88 km, the annual oscillation (AO) dominates, and its magnitude is smaller than the SAO. The AO dominates in the phase variation of the diurnal tide, which advances in winter and lags in summer as compared with equinoxes. The vertical wavelength also has a noticeable seasonal variation with shorter vertical wavelengths found at equinoxes. The reconstructed diurnal tide from the Thermosphere Ionosphere Mesosphere Energetics and Dynamics (TIMED) Doppler interferometer (TIDI) and Sounding the Atmosphere using Broadband Emission Radiometry (SABER) measurements is compared with the meteor radar observation, and a consistency is found in the seasonal variation of the tidal amplitude. On the basis of the TIDI and SABER measurements, the migrating diurnal tide (DW1) is the dominant tidal component, while three other nonmigrating tides, DW2, DS0, and DE3, are nonnegligible. The seasonal variation of the diurnal tide is well captured by the global scale wave model and the Whole Atmosphere Community Climate Model, although important discrepancies still exist.									18	0	0	0	0	18			2169-897X			WOS:000294628100001		
J	Haemmerich, Dieter; Dreher, Matthew R.; Panescu, Dorin; Peitgen, Heinz-Otto								Image-Guided Therapies								IEEE PULSE				2	5			25	27		10.1109/MPUL.2011.942953			SEP-OCT 2011	2011										0	0	0	0	0	0			2154-2287			WOS:000307764600009	25372966	
J	Schenk, Andrea; Haemmerich, Dieter; Preusser, Tobias								Planning of Image-Guided Interventions in the Liver								IEEE PULSE				2	5			48	55		10.1109/MPUL.2011.942605			SEP-OCT 2011	2011										3	0	0	1	0	3			2154-2287			WOS:000307764600012	25372969	
J	Vories, E. D.; Greene, J. K.; Teague, T. G.; Stewart, J. H.; Phipps, B. J.; Pringle, H. C.; Clawson, E. L.; Hogan, R. J.; O'Leary, P. F.; Griffin, T. W.								DETERMINING THE OPTIMUM TIMING FOR THE FINAL FURROW IRRIGATION ON MID-SOUTH COTTON								APPLIED ENGINEERING IN AGRICULTURE				27	5			737	745					SEP 2011	2011	A common question from cotton farmers in the U.S. Mid-South is when to stop irrigating the crop. U.S. Cotton growers are adopting COTMAN to monitor crop development and aid in making end-of-season decisions concerning the optimal dates for safe termination of insect control and application of defoliants. The objective of this research was to investigate a similar crop-based recommendation for timing the final irrigation on cotton. Data sets from 28 Mid-South cotton fields conducting irrigation termination studies during the 2000 through 2007 growing seasons were analyzed. Day of year, days after planting, and growing degree days after planting, all until the last irrigation, did not provide a strong enough relationship with yield to guide late-season irrigation decisions. Days after nodes above white flower (NAWF)=5 (DA5) and growing degree days after NAWF=5 (GDDA5) of the last irrigation in the northern portion of the Mid-South did provide a yield impact estimate suitable for developing recommendations, but a relationship for fields south of 34 W latitude could not be established. Based on the resulting equations for a cotton price of $1.15 kg(-1) of lint, an irrigation applied after 18 days or 192 GDD, 15.6 degrees C base, after NAWF=5 would not be expected to produce enough additional yield to be profitable. The derived equations can also be used to determine the GDDA5 and DA5 of the last profitable irrigation for a known lint price and diesel cost, allowing the producer to react to his or her individual situation. Six of the fields were harvested twice and a later crop (i.e., a lower % first harvest) was associated with later irrigation, though the differences were not always significant. When fiber quality was measured, significant differences were seldom observed and no consistent trend relating to final irrigation was observed. However, because of the price discounts associated with low or high micronaire and the relationship between micronaire and crop maturity, additional research is needed to refine the fiber-quality relationship for the Mid-South.									0	0	0	0	0	0			0883-8542			WOS:000296997000008		
J	Bunget, C.; Salandro, W. A.; Mears, L.								Evaluation of lubricants for electrically-assisted forming								PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART B-JOURNAL OF ENGINEERING MANUFACTURE				225	B9			1692	1702		10.1177/0954405411401267			SEP 2011	2011	The automobile and aerospace sectors are increasingly turning their attention to the opportunities created by the use of lightweight alloys with large strength-to-weight ratios, such as aluminium, magnesium, stainless steel, and titanium alloys. However, when using conventional forming processes, these light materials create processing challenges: low formability and high yield strength. Electrically assisted forming (EAF) is a method that can overcome these limitations. Specifically, EAF is a novel forming process where electricity is applied to the metallic workpiece during deformation. Previous investigations have shown that EAF creates a reduction in flow stress, an increase in formability, an ability to reduce/eliminate springback, and an improved precision. This study investigates the influence of electricity on lubricant performance and identifies lubricant candidates for EAF. When electricity is applied, besides the changes due to surface expansion at the interface that occur in conventional processes, the lubricant is exposed to high localized temperatures and current fields. Electrically assisted ring compression tests are conducted and the performance characteristics of three lubricants are evaluated. By combining the experiments and finite element simulation results, friction coefficients can be estimated, and the effect of electric current flow on friction characteristics quantified.					36th MATADOR Conference on Advances in Machining Technology36th MATADOR Conference on Advances in Machining Technology	JUL, 2010JUL, 2010		Manchester, ENGLANDManchester, ENGLAND	1	0	0	0	0	1			0954-4054			WOS:000296162900021		
J	Morgan, Angela; Poulsen, Annette; Wolf, Jack; Yang, Tina								Mutual funds as monitors: Evidence from mutual fund voting								JOURNAL OF CORPORATE FINANCE				17	4			914	928		10.1016/j.jcorpfin.2011.04.002			SEP 2011	2011	We address how mutual funds vote on shareholder proposals and identify factors that help determine support of wealth-increasing shareholder proposals. We examine 213,579 voting decisions made by 1799 mutual funds from 94 fund families for 1047 shareholder proposals voted on between July 2003 and June 2005. In an analysis of voting across funds within the same fund family, we find significant divergence in voting within families, emphasizing the importance of focusing on voting by individual funds. We also find that, in general, mutual funds vote more affirmatively for potentially wealth-increasing proposals and funds' voting approval rates for these beneficial resolutions are significantly higher than those of other investors. Our results suggest that funds tend to support proposals targeting firms with weaker governance. We also find that funds with lower turnover ratios and social funds are more likely to support shareholder proposals. Finally, fund voting approval rates significantly impact whether a proposal passes and whether one is implemented. (C) 2011 Published by Elsevier B.V.									14	0	0	0	0	14			0929-1199			WOS:000302841300007		
J	Goethals, Paul L.; Cho, Byung Rae								Using higher precision-based response surface designs to determine the optimal process target								INTERNATIONAL JOURNAL OF ADVANCED MANUFACTURING TECHNOLOGY				56	1-4			13	30		10.1007/s00170-011-3161-5			SEP 2011	2011	The selection of the optimal process target is critically important as it directly affects the defect rate, material cost, scrap and rework costs, and the loss to customers. Within the context of the optimal process target problem, a new model is proposed in this paper and two distinct contributions to the related topic are offered. First, while most research work assumes a given process distribution with a known variance, this paper integrates response surface designs into solving the optimal process target problem, thus removing the need to make assumptions regarding process parameters. Second, typical response surface designs consider second-order fitted functions; however, this paper considers a procedure to include higher-order polynomial terms that will result in higher prediction capabilities, thereby giving a more accurate representation of the true process. A constrained nonlinear optimization scheme is used to facilitate the development of this methodology and a numerical example is provided for illustration.									4	0	0	0	0	4			0268-3768			WOS:000293247100002		
