PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Iacono, Scott T.; Budy, Stephen M.; Jin, Jianyong; Smith, Dennis W., Jr.				Jin, Jianyong/G-8274-2012; 	Jin, Jianyong/0000-0002-5521-6277			Science and technology of perfluorocyclobutyl aryl ether polymers								JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY				45	24			5705	5721		10.1002/pola.22390			DEC 15 2007	2007	This article highlights the preparation of perfluorocyclobutyl (PFCB) aryl ether polymers for a multitude of commercial technologies that are of academic and commercial global interest. In this account, the synthesis of various aryl trifluoro-vinyl ether (TFVE) monomers tailored for specific applications is discussed. The preparation of PFCB aryl ether polymers and their properties is then presented. Topics of PFCB aryl ether polymers and their applications include photonics, polymer light emitting diodes (PLEDs), proton exchange membranes (PEMs) for fuel cells, atomic oxygen (AO) resistant coatings, and hybrid composites. (c) 2007 Wiley Periodicals, Inc.									69	1	0	2	0	70			0887-624X			WOS:000251556400001		
J	Kinnan, Mark K.; Chumanov, George								Surface enhanced Raman scattering from silver nanoparticle arrays on silver mirror films: Plasmon-induced electronic coupling as the enhancement mechanism								JOURNAL OF PHYSICAL CHEMISTRY C				111	49			18010	18017		10.1021/jp074002i			DEC 13 2007	2007	Analysis of surface enhanced Raman scattering spectra from 20 different molecules adsorbed on substrates composed of silver nanoparticles immobilized on silver mirror films revealed competitive Raman enhancement from different types of molecules simultaneously present on the surface. The observed SERS behavior could not be explained using local field enhancement or charge-transfer models. A different SERS mechanism is proposed based on plasmon-induced electronic coupling between the oscillating electrons in the metal and the electronic system of adsorbed molecules. It is suggested that this mechanism has general applicability to other SERS-exhibiting systems.									41	1	0	5	0	41			1932-7447			WOS:000251517800009		
J	Wang, Lei; Hwu, Shiou-Jyh				Wang, Lei /D-3942-2009				A new series of chalcohalide semiconductors with composite CdBr(2)/Sb(2)Se(3) lattices: Synthesis and characterization of CdSb(2)Se(3)Br(2) and indium derivatives InSb(2)S(4)X (X = cl and br) and InM(2)Se(4)Br (M = sb and bi)								CHEMISTRY OF MATERIALS				19	25			6212	6221		10.1021/cm701995d			DEC 11 2007	2007	A new series of mixed-franiework compounds in the chalcohalide family has been synthesized using the conventional solid-state reactions. These include CdSb(2)Se(3)Br, 1 and its isoelectronic indium derivatives InSb(2)S(4)X (X = Cl 2 and Br 3) and InM(2)Se(4)Br (M = Sb 4 and Bi 5). Single crystals were grown from direct interaction of stoichiometric mixtures of respective elemental and binary compounds. The parent compound cadmium antimony selenobromide, CdSb(2)Se(3)Br(2), was synthesized by heating the stoichiometric mixture of CdBr(2) and Sb and Se at 450 degrees C followed by slow cooling. Single-crystal structure analysis was carried out by employing X-ray diffraction methods, showing that this compound crystallizes in the monoclinic crystal system (C2/m, No. 12) with a = 20.998(4) angstrom, b = 4.0260(8) angstrom, c = 12.149(2) angstrom, beta = 119.00(3)degrees. and V = 898.3(3) angstrom(3). The frainework exhibits mixed CdBr(2) and Sb(2)Se(3) sublattices, respectively, adopting the (110) and (100) NaCl-type structures. The former consists of dual octahedral chains of Cd-centered [CdBr(5)Se] units sharing cis Br edges, and the chains propagate along the b axis via sharing trans Br edoes of the octahedra. The Sb(2)Se(3) sublattice is made of three edge-shared [SbSe(5)] square-pyramidal units, features commonly seen in antimony and Sb-containing selenides. The apex selenium atoms of the aforementioned [CdBr(5)Se] unit are corner-shared with [SbSe(5)] sublattices to form a composite slab along the (-101) plane. The lone-pair electrons of Sb(3+) cations point into the space between the stacked slabs. The indium derivatives 2-5 were synthesized by substituting the trivalent In(3+) for divalent Cd(2+) cations, along with a stoichiometric amount of charge-compensating halide anions. These four new In derivatives are isostructural with 1 and can be formulated as (InSX)(Sb(2)S(3)) (X = Cl and Br), and (InSeBr)(MSe(3)) (M = Sb and Bi) with respect to the composite lattices of CdBr(2) and Sb(2)Se(3). The UV-vis reflectance spectroscopy and band structure calculations confirm that these compounds are semiconductors with steep band (lap absorption edges around 1.1-1.8 eV. In light of the observed blue shift in the absorption edge with respect to the dimensionally reduced post-transition-metal chalcogenide M(2)Q(3) sublattices, we claim quantum confinement effect of the optical band gap, which is the first example among inorganic mixed-anion compounds reported thus far.									14	0	0	1	0	14			0897-4756			WOS:000251422000026		
J	Yang, Sheng-Tao; Guo, Wei; Lin, Yi; Deng, Xiao-Yong; Wang, Hai-Fang; Sun, Hong-Fang; Liu, Yuan-Fang; Wang, Xin; Wang, Wei; Chen, Min; Huang, Yi-Pu; Sun, Ya-Ping				Min, Chen/B-7763-2012; Deng, Xiaoyong/A-5682-2012; 	Deng, Xiaoyong/0000-0001-6967-7050; Yang, Sheng-Tao/0000-0001-6795-8879			Biodistribution of pristine single-walled carbon nanotubes in vivo								JOURNAL OF PHYSICAL CHEMISTRY C				111	48			17761	17764		10.1021/jp070712c			DEC 6 2007	2007	The biodistribution of pristine single-walled carbon nanotubes (SWNTs) in mice was determined by using the skeleton C-13-enriched SWNTs and isotope ratio mass spectroscopy. The results suggested that the SWNTs were distributed in the entire body, with major accumulations in the liver, lungs, and spleen over an extended period of time. The specimen from the effected organ tissues were examined by using transmission electron microscopy, aimed toward an understanding of the possible uptake mechanism. The biological consequence of pristine SWNTs is obviously very different from that of their chemically modified or functionalized counterparts. The implication of such a fact is discussed.									155	15	0	81	0	165			1932-7447			WOS:000251291900015		
J	Petit, L.; Carlie, N.; Humeau, A.; Boudebs, G.; Jain, H.; Miller, A. C.; Richardson, K.				Richardson, Kathleen/A-6012-2011; 	Petit, Laeticia/0000-0002-1673-8996			Correlation between the nonlinear refractive index and structure of germanium-based chalcogenide glasses								MATERIALS RESEARCH BULLETIN				42	12			2107	2116		10.1016/j.materresbull.2007.01.013			DEC 4 2007	2007	The nonlinear refractive index (n(2)) of new germanium-based sulfo-selenide glasses has been measured at 1064 nm using Z-scan technique, with picosecond pulses emitted by a 10 Hz Q-switched mode-locked Nd:Yag laser. We have determined the impact of the progressive replacement of S by Se on the nonlinear properties of these glasses. The value of n(2) strongly increases with the substitution of S by Se, up to 350 times the n(2) for fused silica. X-ray photoelectron spectroscopy (XPS) indicates that the increase of Ge-Se bond units in the glass network is responsible for the increase of n(2). The suitability of these glasses for optical switching at telecommunication wavelengths based on such nonlinear properties has been also confirmed. (c) 2007 Elsevier Ltd. All rights reserved.									18	1	0	1	0	19			0025-5408			WOS:000251270000019		
J	Zhang, Huaping; VanDerveer, Don; Wang, Xi; Chen, Feng; Wargovich, Michael J.								1,3,7-trideacetylkhivorin								ACTA CRYSTALLOGRAPHICA SECTION E-STRUCTURE REPORTS ONLINE				63				O4599	U4060		10.1107/S1600536807055110			DEC 2007	2007	The title d-seco limonoid, named 1,3,7-trideacetylkhivorin (systematic name: 14,15 beta:21,23-diepoxy-1 alpha,3 alpha,7 alpha-trihydroxy4,4,8- trimethyl-D-homo-24-nor-17-oxochola-20,22-diene-16-one), C26H36O7, was isolated from the stem bark of African mahogany Khaya senegalensis (Meliaceae). The four fused six-membered rings adopt chair, chair, boat and half-chair conformations. The five-membered furan ring is disordered by a 180 degrees rotation about the bond linking it to the pyran ring. The crystal structure is stabilized by strong classical O-H center dot center dot center dot O hydrogen-bond interactions to form a network.									1	0	0	0	0	1			1600-5368			WOS:000251282300362		
J	Ferrero, P.; Sanchez, S. F.; Kann, D. A.; Klose, S.; Greiner, J.; Gorosabel, J.; Hartmann, D. H.; Henden, A. A.; Moller, P.; Palazzi, E.; Rau, A.; Stecklum, B.; Castro-Tirado, A. J.; Fynbo, J. P. U.; Hjorth, J.; Jakobsson, P.; Kouveliotou, C.; Masetti, N.; Pian, E.; Tanvir, N. R.; Wijers, R. A. M. J.				Fynbo, Johan/L-8496-2014; Hjorth, Jens/M-5787-2014; Jakobsson, Pall/L-9950-2015; Palazzi, Eliana/N-4746-2015; 	Fynbo, Johan/0000-0002-8149-8298; Hjorth, Jens/0000-0002-4571-2306; Jakobsson, Pall/0000-0002-9404-5650; Castro-Tirado, A. J./0000-0003-2999-3563; Palazzi, Eliana/0000-0002-8691-7666			Constraints on an optical afterglow and on supernova light following the short burst GRB 050813								ASTRONOMICAL JOURNAL				134	6			2118	2123		10.1086/522793			DEC 2007	2007	We report early follow-up observations of the error box of the short burst GRB 050813 using the telescopes at Calar Alto and Observatorio Sierra Nevada, followed by deep VLT FORS2 I-band observations obtained under very good seeing conditions 5.7 and 11.7 days after the event. Neither a fading afterglow nor a rising SN component was found, so the potential GRB host galaxy has not been identified based on a comparison of the two VLT images taken at different epochs. We discuss whether any of the galaxies present in the original 10 '' XRT error circle could be the host. In any case, the optical afterglow of GRB 050813 was of very low luminosity. We conclude that all these properties are consistent with the binary compact merger hypothesis for the progenitor of GRB 050813.									14	0	0	0	0	14			0004-6256	1538-3881		WOS:000251237600003		
J	Bubar, Eric J.; King, Jeremy R.; Soderblom, David R.; Deliyannis, Constantine P.; Boesgaard, Ann M.								Keck HIRES spectroscopy of candidate post-T Tauri stars								ASTRONOMICAL JOURNAL				134	6			2328	2339		10.1086/522626			DEC 2007	2007	We use high signal-to-noise ratio (similar to 150-450), high-resolution (R similar to 45,000) Keck HIRES spectroscopy of 13 candidate post-T Tauri stars (PTTs) to derive basic physical parameters, lithium abundances, and radial velocities. We place our stars in the M-v-T-eff plane for use in determining approximate ages from pre-main-sequence isochrones, and we confirm these using three relative age indicators in our analysis: Li abundances, chromospheric emission, and the kinematic U-V plane. Using the three age criteria we identify five stars ( HIP 54529, HIP 62758, HIP 63322, HIP 74045, and HIP 104864) as probable PTTs with ages between 10 and 100 Myr. We confirm HIP 54529 as an SB2 star and HIP 63322 as an SB1 star. We also examine irregular photometric variability of PTTs using the Hipparcos photometry annex. Two of our PTTs exhibit near-IR excesses compared to Kurucz model flux; while recent work suggests classical T Tauri stars evince similar JHK excesses presumably indicative of nonphotospheric ( disk) emission, our results may be illusory artifacts of the chosen I-band normalization. The near-IR excesses we see in a literature-based sample of PTTs appear to be artifacts of previous spectral type-based T-eff values. Indeed, comparison of the homology of their observed and model photospheric spectral energy distributions suggests that photometric temperatures are more reliable than temperatures based on spectral standards for the cooler temperature ranges of the stars in this sample. We conclude that our age-oriented analysis is a robust means to select samples of nearby, young, isolated PTTs that otherwise masquerade as normal field stars.									5	0	0	0	0	5			0004-6256			WOS:000251237600018		
J	Shor, Lauren; Guceri, Selcuk; Wen, Xuejun; Gandhi, Milind; Sun, Wei								Fabrication of three-dimensional polycaprolactone/hydroxyapatite tissue scaffolds and osteoblast-scaffold interactions in vitro								BIOMATERIALS				28	35			5291	5297		10.1016/j.biomaterials.2007.08.018			DEC 2007	2007	Computer-aided tissue-engineering approach was used to develop a novel precision extrusion deposition (PED) process to directly fabricate Polycaprolactone (PCL) and composite PCL/hydroxyapatite (PCL-HA) tissue scaffolds. The process optimization was carried out to fabricate both PCL and PCL-HA (25% concentration by weight of HA) with a controlled pore size and internal pore structure of the 0 degrees/90 degrees pattern. Two groups of scaffolds having 60% and 70% porosity and with pore sizes of 450 and 750 mu m, respectively, were evaluated for their morphology and compressive properties using scanning electron microscopy (SEM) and mechanical testing. Our results suggested that inclusion of HA significantly increased the compressive modulus from 59 to 84 MPa for 60% porous scaffolds and from 30 to 76 MPa for 70% porous scaffolds. In vitro cell-scaffolds interaction study was carried out using primary fetal bovine osteoblasts to assess the feasibility of scaffolds for bone tissue-engineering application. The cell proliferation and differentiation were calculated by Alamar Blue assay and by determining alkaline phosphatase activity. The osteoblasts were able to migrate and proliferate over the cultured time for both PCL as well as PCL-HA scaffolds. Our study demonstrated the viability of the PED process to the fabricate PCL and PCL-HA composite scaffolds having necessary mechanical property, structural integrity, controlled pore size and pore interconnectivity desired for bone tissue engineering. (C) 2007 Elsevier Ltd. All rights reserved.									220	16	1	72	0	235			0142-9612			WOS:000250860000009	17884162	
J	Sharma, Shamik S.; Campbel, John W.; Frisch, David; Blattner, Frederick R.; Harcum, Sarah W.								Expression of two recombinant chloramphenicol acetyltransf erase variants in highly reduced genome Escherichia coli strains								BIOTECHNOLOGY AND BIOENGINEERING				98	5			1056	1070		10.1002/bit.21491			DEC 1 2007	2007	Highly reduced E. coli strains, MDS40, MDS4 1, and MDS42, lacking approximately 15% of the genome, were grown to high cell densities to test their ability to produce a recombinant protein with high yields. These strains lack all transposons and insertion sequences, cryptic prophage and many genes of unknown function. In addition to improving genetic stability, these deletions may reduce the biosynthetic requirements of the cell potentially allowing more efficient production of recombinant protein. Basic growth parameters and the ability of the strains to produce chloramphenicol acetyltransferase (CAT) under high cell density, batch cultivation were assessed. Although growth rate and recombinant protein production of the reduced genome strains are comparable to the parental MG1655 strain, the reduced genome strains were found to accumulate significant amounts of acetate in the medium at the expense of additional biomass. A number of hypotheses were examined to explain the accumulation of acetate, including oxygen limitation, carbon flux imbalance, and metabolic activity of the recombinant protein. Use of a non-catalytic CAT variant identified the recombinant protein activity as the source of this phenomenon; implications for the metabolic efficiency of the reduced genome strains are discussed.									13	1	0	10	0	14			0006-3592			WOS:000250741300012	17497738	
J	Murdoch, Lawrence C.; Richardson, James R.; Tan, Qingfeng; Malin, Shaun C.; Fairbanks, Cedric								Reply to the discussion by Au and Yeung on "Forms and sand transport in shallow hydraulic fractures in residual soil"								CANADIAN GEOTECHNICAL JOURNAL				44	12			1476	1478		10.1139/T07-104			DEC 2007	2007										0	0	0	0	0	0			0008-3674			WOS:000253772300007		
