PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
S	Poutous, Menelaos K.; Srimathi, Indumathi Raghu; Johnson, Eric G.						Schoenfeld, WV; Rumpf, RC; VonFreymann, G		Monolithic fabrication and performance control of multilayered, polarization sensitive, Guided-Mode Resonance Filters								ADVANCED FABRICATION TECHNOLOGIES FOR MICRO/NANO OPTICS AND PHOTONICS V		Proceedings of SPIE		8249						82490D	10.1117/12.906854			2012	2012	An efficient monolithic fabrication(1) technique of multiple Guided-Mode Resonance Filter (GMRF) devices on a single substrate is presented. The devices consist of two crossed linear sub-wavelength grating (SWG) dielectric layers, formed by etching deposited silicon oxide films, separated by a silicon nitride waveguide. The buried SWG duty cycle is lithographically modulated to control the device resonance wavelengths, independent of the top SWG. This is because the buried SWG acts as a tunable effective index layer, controlling the waveguide mode coupling wavelength into the silicon nitride waveguide layer. The two SWG have different spatial periods, to further reduce resonance coupling between them. The fabrication is accomplished using existing photolithographic technology, and conventional PECVD coating techniques.					Conference on Advanced Fabrication Technologies for Micro/Nano Optics and Photonics VConference on Advanced Fabrication Technologies for Micro/Nano Optics and Photonics V	JAN 24-25, 2012JAN 24-25, 2012	SPIE; Dyoptyka; VUZIX CorpSPIE; Dyoptyka; VUZIX Corp	San Francisco, CASan Francisco, CA	0	0	0	0	0	0			0277-786X		978-0-8194-8892-3	WOS:000302640700006		
S	Pung, Aaron J.; Poutous, Menelaos K.; Rumpf, Raymond C.; Roth, Zachary A.; Johnson, Eric G.						Schoenfeld, WV; Rumpf, RC; VonFreymann, G		Fabrication of optically monolithic, low-index guided mode resonance filters								ADVANCED FABRICATION TECHNOLOGIES FOR MICRO/NANO OPTICS AND PHOTONICS V		Proceedings of SPIE		8249						82490F	10.1117/12.908582			2012	2012	This paper presents a narrow spectral filter based on a monolithic material system. Guided-mode resonance is achieved by embedding a periodic array of air holes within a similar-index material. Microvoids created in the low-index substrate during deposition of the waveguide give a relatively high index contrast for guided-mode resonance. One and two-dimensional gratings are used to examine polarization dependence of the device. Theoretical and experimental results are provided, demonstrating a roughly six nanometer resonance at the full width half-maximum for both geometries.					Conference on Advanced Fabrication Technologies for Micro/Nano Optics and Photonics VConference on Advanced Fabrication Technologies for Micro/Nano Optics and Photonics V	JAN 24-25, 2012JAN 24-25, 2012	SPIE; Dyoptyka; VUZIX CorpSPIE; Dyoptyka; VUZIX Corp	San Francisco, CASan Francisco, CA	0	0	0	0	0	0			0277-786X		978-0-8194-8892-3	WOS:000302640700008		
S	Roth, Zachary A.; Poutous, Menelaos K.; Johnson, Eric G.						Schoenfeld, WV; Rumpf, RC; VonFreymann, G		Spatially and spectrally varying guided mode resonant filter by modifying the waveguide layer								ADVANCED FABRICATION TECHNOLOGIES FOR MICRO/NANO OPTICS AND PHOTONICS V		Proceedings of SPIE		8249						82490H	10.1117/12.908470			2012	2012	In this paper, we will present the concept, fabrication methods, and simulation results of a novel type of Graded Transmissivity Optic based on a space variant Guided Mode Resonance Filter (GMRF). This GMRF comprised of a single dielectric layer deposited on a transparent substrate. The layer is PECVD grown Silicon Nitrirde with a subwavelength grating (SWG) partially etched through it. The unetched portion of the layer is termed the waveguiding region. When light is incident upon the GMRF at the resonant wavelength, the SWG couples light into a waveguide mode. However, due to the SWG on the waveguide, this mode is leaky and re-couples the light back towards the source. The resonance of the GMRF is a function of the optical properties of the materials used; the thickness of the dielectric layers; and the period and fill-fraction of the SWG. The resonance will change across the device by slowly varying the thickness of the waveguiding layer. Previous work has varied the resonance across the structure by varying the fill fraction of the grating. The methods involved in the previous work made that process usable for only a very narrow range of wavelengths, however this new method will be scalable to a larger wavelength range. The waveguiding layer will be sculpted using Additive Lithography and ICP etching. Afterwards the SWG will be patterned into the Silicon Nitride Layer.					Conference on Advanced Fabrication Technologies for Micro/Nano Optics and Photonics VConference on Advanced Fabrication Technologies for Micro/Nano Optics and Photonics V	JAN 24-25, 2012JAN 24-25, 2012	SPIE; Dyoptyka; VUZIX CorpSPIE; Dyoptyka; VUZIX Corp	San Francisco, CASan Francisco, CA	0	0	0	0	0	0			0277-786X		978-0-8194-8892-3	WOS:000302640700010		
S	Liu, Honghai; Qin, Wan; Shao, Yonghong; Liu, Qiuying; Ma, Zhen; Borg, Thomas K.; Gao, Bruce Z.						Farkas, DL; Nicolau, DV; Leif, RC		Live Cardiomyocyte Imaging via Hybrid TPEF-SHG Microscopy								IMAGING, MANIPULATION, AND ANALYSIS OF BIOMOLECULES, CELLS, AND TISSUES X		Proceedings of SPIE		8225						822524	10.1117/12.908381			2012	2012	Utilizing a custom-built, on-stage incubator-combined, two-photon excitation fluorescence (TPEF) and second harmonic generation (SHG) imaging system, we observed new-sarcomere addition in rat neonatal cardiomyocytes during 10 hours of on-stage incubation. This addition occurred at one end of an existing myofibril, the sides of existing myofibrils, and at the interstice of several separated myofibrils; in the cases of the latter two, we observed mature myofibrils acting as templates. We found that during sarcomeric addition, myosin filaments are assembled onto the premyofibril laterally. This lateral addition, which proceeds stepwise along the axial direction, plays an important role in the accumulation of Z-bodies to form mature Z-disks and in the regulation of sarcomeric length during maturation.					Conference on Imaging, Manipulation, and Analysis of Biomolecules, Cells, and Tissues XConference on Imaging, Manipulation, and Analysis of Biomolecules, Cells, and Tissues X	JAN 21-23, 2012JAN 21-23, 2012	SPIESPIE	San Francisco, CASan Francisco, CA	1	0	0	1	0	1			0277-786X		978-0-8194-8868-8	WOS:000302555800037		
J	Paiva, Ely Laureano; Revilla Gutierrez, Elena; Roth, Aleda V.				Paiva, Ely/G-9494-2012	Paiva, Ely/0000-0003-1203-0584			Manufacturing strategy process and organizational knowledge: a cross-country analysis								JOURNAL OF KNOWLEDGE MANAGEMENT				16	2			302	328		10.1108/13673271211218898			2012	2012	Purpose - This paper aims to analyze manufacturing strategy process (MSP) from a knowledge-based view (KBV) of the firm. MSP considers the ways that manufacturing organizes its resources in order to create/strengthen manufacturing-related capabilities. In this context, managers often are under pressure to find quick answers in highly complex environments. By viewing MSP as a knowledge creation process, managers may choose a company's objectives based upon previous experiences and knowledge. MSP addresses the level of planning and decision making related to building competitive operations capabilities over the long term.Design/methodology/approach - A survey research was used to make cross-country comparison. The constructs were empirically confirmed in both country samples, attesting to measurement invariance. The proposed model was tested in both samples and analyzed the differences between them.Findings - The results suggest that knowledge is a key resource in MSP in both samples. Resource-based orientation presents higher levels of influence over MSP in Brazil. In the Spanish sample the influence of external knowledge in MSP and market performance is more relevant.Research limitations/implications - One limitation of this study is that the Brazilian sample is located in a specific region and therefore some regional characteristics may be present. Another limitation was the use of a questionnaire in two different countries that was originally developed in a non-native language.Practical implications - As a practical implication, manufacturing should seek to integrate the strategic process in order to be more responsive in dynamic environments.Originality/value - The paper uses a cross-country sample for scale validation, which is rare in management research, Manufacturing strategy process was analyzed from a knowledge-based view, bringing new possibilities for academic studies. For managers, the paper highlights the importance of manufacturing developing a proactive role through knowledge integration in cross-functional activities during the strategic process.									4	0	0	0	0	4			1367-3270			WOS:000302978300007		
S	Qin, Wan; Shao, Yonghong; Liu, Honghai; Qu, Junle; Peng, Xiang; Niu, Hanben; Gao, Bruce						Periasamy, A; Konig, K; So, PTC		Multifocus nonlinear optical microscopy based on SLM								MULTIPHOTON MICROSCOPY IN THE BIOMEDICAL SCIENCES XII		Proceedings of SPIE		8226						82262R	10.1117/12.909558			2012	2012	We developed a novel addressable scanless multifocal multiphoton microscope. This microscope works in a fast scanless mode. Subjectively selected sample (or multiple samples located in separated areas) in a large field of view can be imaged by illuminating only the area (or areas) where the target sample (or samples) locate(s). In this way, by precisely designing the multiple foci according to the size and position of the area of interest, we can concentrate all the laser energy and dwell time on that area of the sample, making full use of the available laser power and avoiding photodamage in other areas. Since no scanning is involved, the acquisition time of a multiphoton image is decided only by the sensitivity and readout time of the CCD camera. Moreover, the interfocal distance of the multiple foci matches the lateral resolution of the imaging system, so that the two-photon image was recorded with high lateral resolution. However, crosstalk (spatial interference) on out-of-focus planes occurs between adjacent points when they are too close, degrading the resolution, especially the axial resolution of the imaging system.					Conference on Multiphoton Microscopy in the Biomedical Sciences XIIConference on Multiphoton Microscopy in the Biomedical Sciences XII	JAN 22-24, 2012JAN 22-24, 2012	SPIE; Becker & Hickel GmbH; Boston Elect Corp; Carl Zeiss MicroImaging GmbH; Chroma Technol Corp; Coherent Inc; JenLab GmbH; Leica Microsyst; Multiphoton Laser Technol Inc; Newport-Spectra Phys; Olympus Amer Inc; Omega Opt, Inc; Semrock, IncSPIE; Becker & Hickel GmbH; Boston Elect Corp; Carl Zeiss MicroImaging GmbH; Chroma Technol Corp; Coherent Inc; JenLab GmbH; Leica Microsyst; Multiphoton Laser Technol Inc; Newport-Spectra Phys; Olympus Amer Inc; Omega Opt, Inc; Semrock, Inc	San Francisco, CASan Francisco, CA	1	0	0	1	0	1			0277-786X		978-0-8194-8869-5	WOS:000302556900041		
J	Morse, John C.; Zhong, Hua; Yang, Lian-fang								New species of Plectrocnemia and Nyctiophylax (Trichoptera, Polycentropodidae) from China								ZOOKEYS					169			39	59		10.3897/zookeys.169.1827			2012	2012	Four new species of genus Plectrocnemia and 4 new species of genus Nyctiophylax are described, namely: Plectrocnemia verticalis sp. n.; Plectracnemia acuminata sp. n.; Plectracnemia cryptoparamere sp. n.; Plectrocnemia qianshanensis sp. n.; Nyctiophylax (Nyctiophylax) senticosus sp. n.; Nyctiophylax (Paranyctiophylax) gracilis sp. n.; Nyctiophylax (Paranyctiophylax) pungens sp. n.; and Nyctiophylax (Paranyctiophylax) auriculatus sp. n.									3	0	0	3	0	3			1313-2989	1313-2970		WOS:000302034800004	22371685	
J	Kimani, Martin M.; Wang, Hsiao C.; Brumaghim, Julia L.								Investigating the copper coordination, electrochemistry, and Cu(II) reduction kinetics of biologically relevant selone and thione compounds								DALTON TRANSACTIONS				41	17			5248	5259		10.1039/c2dt11731b			2012	2012	Selenium-and sulfur-containing compounds can act as antioxidants by binding copper. To determine how this copper coordination results in the observed antioxidant activity, biologically relevant Cu+ and Cu2+ complexes with the formulae [Cu(dmit)(3)](+) (3), [Cu(dmise)(4)](+) (4a), and [Tpm(iPr)Cu(MISeox)](2+) (6) (dmise = N,N'-dimethylimidazole selone; dmit = N, N'-dimethylimidazole thione; MISeox = bis(1-methylimidazolyl)diselenide; Tpm(iPr) = tris(1,3-diisopropylpyrazolyl)methane) were synthesized, characterized, and their structures determined by single-crystal X-ray crystallography. In addition, kinetic studies using UV-vis spectroscopy indicate that dmise reduces Cu2+ to Cu+ three times faster than dmit. Coordination of dmise and MISeox to copper also results in more negative Cu2+/+ reduction potentials (-373 mV and -503 mV) compared to dmit (-217 mV). These results highlight the different complexation behaviors and reactivities of analogous selone- and thione-containing compounds, traits which likely influence their antioxidant activity.									11	0	0	2	0	11			1477-9226			WOS:000302364000019	22382307	
J	Oliveira, Pedro; Roth, Aleda V.				Oliveira, Pedro/B-2619-2016	Oliveira, Pedro/0000-0002-3898-2623			Service orientation: the derivation of underlying constructs and measures								INTERNATIONAL JOURNAL OF OPERATIONS & PRODUCTION MANAGEMENT				32	1-2			156	190		10.1108/01443571211208614			2012	2012	Purpose - This paper coins the construct of Service Orientation (SO) and empirically develops its measurement in the context of business-to-business (B2B) e-commerce. SO is operationally defined as the business' overall propensity for delivering service excellence. The purpose of this paper is to demonstrate that multi-item measurement scales have sufficient psychometric properties of validity and reliability to be useful for theory building and testing.Design/methodology/approach - The authors followed Menor and Roth's two-phased approach to develop new multi-item measurement scales. First, the authors reviewed the literature, held structured interviews with managers and performed six independent rounds of item-sorting analyses to obtain insights for the initial measurement model specification. Second, survey research procedures were employed to develop and refine a questionnaire to collect data on a sample of senior managers of 181 US businesses that implemented B2B e-services. The psychometric properties of the SO dimensions were confirmed using structural equations modeling.Findings - The authors empirically confirm the nomological network of SO as a third-order latent variable comprised of five combinative service competency bundles: service climate; market focus; process management; human resource policy; and metrics and standards. Together these bundles provide a holistic and integrative representation of the general operating environment's orientation towards customers and a business' general propensity to deliver service excellence. Importantly, the measurement structure of service orientation was found to be invariant for both goods producing and service firms.Practical implications - The proposed metrics are a useful benchmarking tool for practitioners from both manufacturing and service firms to use to monitor and improve their business's SO.Originality/value - The paper is believed to be the first to operationally define and measure SO in the context of B2B e-commerce.									7	0	0	0	0	7			0144-3577	1758-6593		WOS:000302510200007		
J	Patel, Meghna N.; Bhaju, Jeshmin; Thompson, Martie P.; Kaslow, Nadine J.								Life Stress as Mediator of the Childhood Maltreatment - Intimate Partner Violence Link in Low-Income, African American Women								JOURNAL OF FAMILY VIOLENCE				27	1			1	10		10.1007/s10896-011-9398-9			JAN 2012	2012	This study examined the relations between childhood maltreatment, daily life hassles, and intimate partner violence among low-income, suicidal, abused African American women (N=208). Findings indicated a significant association between childhood maltreatment and intimate partner violence, such that women who experienced childhood maltreatment were more likely to experience intimate partner violence as adults than those who reported no childhood maltreatment history. Also, results from bootstrapping analyses revealed that daily life stressors mediated the link between childhood maltreatment and both physical and nonphysical forms of intimate partner violence. These findings highlight the importance of thoroughly assessing for a history of childhood maltreatment, current intimate partner violence, and the nature and extent of daily hassles when working with low-income African American women, as well as helping abused women with a history of childhood maltreatment to cope effectively with the daily life hassles that they encounter.									7	0	0	1	0	7			0885-7482			WOS:000302644700001		
J	Pittman, Jennifer J.; Manard, Benjamin T.; Kowalski, Paul J.; Marcus, R. Kenneth								Capillary-Channeled Polymer (C-CP) Films as Processing Platforms for Protein Analysis by Matrix-Assisted Laser/Desorption Ionization Mass Spectrometry (MALDI-MS)								JOURNAL OF THE AMERICAN SOCIETY FOR MASS SPECTROMETRY				23	1			102	107		10.1007/s13361-011-0269-7			JAN 2012	2012	Polypropylene (PP) capillary-channeled polymer (C-CP) films have parallel, mu m-sized channels that induce solution wicking via capillary action. Efficient mass transport from the solution phase to the channel surface leads to adsorption of hydrophobic protein solutes. The basic premise by which C-CP films can be used as media to manipulate analyte solutions (e.g., proteins in buffer), for the purpose of desalting or chromatographic separation prior to MALDI-MS analysis is presented here. Cytochrome c and myoglobin prepared in a Tris-HCl buffer, and ribonuclease A, lysozyme, and transferrin prepared in phosphate buffered saline (PBS), are used as the test solutions to demonstrate the desalting concept. Protein analysis is performed after deposition on a C-CP film with and without a water washing step, followed by spray deposition of a typical sinapinic acid matrix. Extracted MALDI mass spectra exhibit much improved signal-to-noise characteristics after water washing. A mixture of cytochrome c and myoglobin (2 mu L of 2.5 mu M each in Tris-HCl buffer) was applied, washed with water and spatially separated via simple capillary action (wicking) using a reversed-phase solvent composition of 0.1% trifluoroacetic acid (TFA) in 50:50 acetonitrile (ACN):H2O. Subsequent application of sinapinic acid followed by imaging of the film using MALDI-MS reveals that as the protein solution is wicked down the film, separation occurs.									2	0	0	0	0	2			1044-0305			WOS:000302467000011	22012690	
