PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Uchida, Noriyuki; Sivaraman, Srikanth; Amoroso, Nicholas J.; Wagner, William R.; Nishiguchi, Akihiro; Matsusaki, Michiya; Akashi, Mitsuru; Nagatomi, Jiro								Nanometer-sized extracellular matrix coating on polymer-based scaffold for tissue engineering applications								JOURNAL OF BIOMEDICAL MATERIALS RESEARCH PART A				104	1			94	103		10.1002/jbm.a.35544			JAN 2016	2016	Surface modification can play a crucial role in enhancing cell adhesion to synthetic polymer-based scaffolds in tissue engineering applications. Here, we report a novel approach for layer-by-layer (LbL) fabrication of nanometer-size fibronectin and gelatin (FN-G) layers on electrospun fibrous poly(carbonate urethane)urea (PCUU) scaffolds. Alternate immersions into the solutions of fibronectin and gelatin provided thickness-controlled FN-G nano-layers (PCUUFN-G) which maintained the scaffold's 3D structure and width of fibrous bundle of PCUU as evidenced by scanning electron miscroscopy. The PCUUFN-G scaffold improved cell adhesion and proliferation of bladder smooth muscles (BSMCs) when compared to uncoated PCUU. The high affinity of PCUUFN-G for cells was further demonstrated by migration of adherent BSMCs from culture plates to the scaffold. Moreover, the culture of UROtsa cells, human urothelium-derived cell line, on PCUUFN-G resulted in an 11-15 m thick multilayered cell structure with cell-to-cell contacts although many UROtsa cells died without forming cell connections on PCUU. Together these results indicate that this approach will aid in advancing the technology for engineering bladder tissues in vitro. Because FN-G nano-layers formation is based on nonspecific physical adsorption of fibronectin onto polymer and its subsequent interactions with gelatin, this technique may be applicable to other polymer-based scaffold systems for various tissue engineering/regenerative medicine applications. (c) 2015 Wiley Periodicals, Inc.									4	0	0	2	0	4			1549-3296	1552-4965		WOS:000366451000011	26194176	
J	Shealy, Tripp; Valdes-Vasquez, Rodolfo; Klotz, Leidy; Potvin, Geoff; Godwin, Allison; Cribbs, Jennifer; Hazari, Zahra								Career Outcome Expectations Related to Sustainability among Students Intending to Major in Civil Engineering								JOURNAL OF PROFESSIONAL ISSUES IN ENGINEERING EDUCATION AND PRACTICE				142	1					04015008	10.1061/(ASCE)EI.1943-5541.0000253			JAN 2016	2016	Learning more about the career outcome expectations of students interested in civil engineering can help identify gaps between their expectations and sustainability challenges. The authors used data from two national surveys to compare students interested in civil engineering and other engineering disciplines. Those interested in civil engineering are more likely to address such sustainability topics as environmental degradation, water supply, and climate change. However, civil engineering students are less likely to have outcome expectations related to disease and saving lives. Particularly, female students interested in civil engineering have similar expectations to males but also hope to address poverty and opportunities for women and minorities. The gaps in outcome expectations related to disease and saving lives are troubling for a profession that is so instrumental in providing, for example, clean water and safe shelter. Showing the connection between societal needs and civil engineering may broaden participation, including among underrepresented female students. Recruiting more undergraduates using these outcome expectations would bring sorely needed new ideas and ways of thinking to help civil engineering respond to sustainability challenges.(C) 2015 American Society of Civil Engineers.									0	0	0	0	0	0			1052-3928	1943-5541		WOS:000366748900006		
J	Ying, Tianyu; Norman, William C.; Zhou, Yongguang								Online Networking in the Tourism Industry: A Webometrics and Hyperlink Network Analysis								JOURNAL OF TRAVEL RESEARCH				55	1			16	33		10.1177/0047287514532371			JAN 2016	2016	Despite the abundance of research in information technology and tourism, limited is known about online communication and networking in the tourism industry. Researchers have examined the overall structure of online destination network, but further investigation is needed to understand the networking patterns of different tourism stakeholders in cyberspace. This study constructed and analyzed a hyperlink network of 745 tourism stakeholders in Charleston, South Carolina. Link impact analysis, hyperlink network analysis, and statistical methods were employed for exploring the structural characteristics of the online networks among tourism stakeholders and their networking behaviors on the Web. The results revealed a sparse online network within the tourism industry of a destination, and suggested that tourism stakeholders' online networking behaviors vary across sectors. The findings also confirmed destination marketing organizations' central position in online tourism network, and validated the use of hyperlink network as an alternative and promising data source for destination network research.									0	0	0	0	0	0			0047-2875	1552-6763		WOS:000366607900002		
J	Huang, Wei-Jue; Ramshaw, Gregory; Norman, William C.					Huang, Wei-Jue/0000-0002-8721-9704			Homecoming or tourism? Diaspora tourism experience of second-generation immigrants								TOURISM GEOGRAPHIES				18	1			59	79		10.1080/14616688.2015.1116597			JAN 1 2016	2016	Diaspora tourism is often considered a form of homecoming,' but for the children of immigrants who are born in the new country, the question remains as to whether they perceive their parents' homeland as home' or destination. Moreover, advancements in transportation and communication technologies allow contemporary immigrants to maintain transnational ties to their homeland, which in turn may affect the nature of diaspora tourism. The purpose of this study is to understand the lived experience of second-generation immigrants when they travel to their ancestral homeland, and explore the extent to which second-generation transnationalism shapes their diaspora tourism experiences. Using a phenomenological approach, 26 second-generation Chinese-Americans who had the experience of traveling in China were interviewed. Four themes were identified from semi-structured interviews: language and appearance, search for authenticity, family history, and sense of home.' Proficiency in their parental language was found to be a main cause of negative experiences, yet occasionally a source of pride and attachment. Their search for authentic experiences was not unlike other tourists, while familial obligations sometimes limited their experience. Traveling back to the homeland not only allowed them to understand their parents and family history, but also reflect upon their life through experiencing contemporary China. Finally, as the transnational attachment of second-generation immigrants was not rooted in a specific locale, they could feel connected to the homeland without actually visiting their family's place of origin. Findings contribute to transnationalism and diaspora tourism literature by comparing first- and second-generation immigrants and identifying the difference between contemporary transmigrants and classic diaspora groups with regard to their diaspora tourism experience.									0	0	0	0	0	0			1461-6688	1470-1340		WOS:000366837300006		
J	Sevim, Baris; Atamturktur, Sez; Altunisik, Ahmet Can; Bayraktar, Alemdar					BAYRAKTAR, Alemdar/0000-0002-8973-9228			Ambient vibration testing and seismic behavior of historical arch bridges under near and far fault ground motions								BULLETIN OF EARTHQUAKE ENGINEERING				14	1			241	259		10.1007/s10518-015-9810-6			JAN 2016	2016	This study investigates the effects of near and far fault ground motion on the seismic behavior of historical arch bridges through a combined numerical and experimental evaluation. The approach undertaken begins with finite element modeling of the arch bridge and identification of the most significant vibration modes of the bridge through ambient vibration testing. Uncertain parameters of the finite element model are then revised through systematic comparisons of the measured vibration models to those that are predicted by the model. The revised finite element model is used to predict the time history response for displacements and stresses through which the effect of the finite element model updating on model predictions are evaluated. Furthermore, displacements and stresses obtained considering both near and far fault ground motions are then compared. Results indicate that near fault ground motion imposes higher seismic demand on the arch bridge observed in both higher displacements and stresses.									0	0	0	0	0	0			1570-761X	1573-1456		WOS:000366328500010		
J	Peng, Yucheng; Burtovyy, Ruslan; Yang, Ying; Urban, Marek W.; Kennedy, Marian S.; Kornev, Konstantin G.; Bordia, Rajendra; Luzinov, Igor								Towards scalable fabrication of ultrasmooth and porous thin carbon films								CARBON				96				184	195		10.1016/j.carbon.2015.09.060			JAN 2016	2016	In this study, we demonstrated that carbon films with nanoscale roughness and controllable thickness can be produced by high temperature treatment of the polyacrylonitrile (PAN) film fabricated through dip-coating from 1,1,1,3,3,3-hexafluoro-2-propanol (HFIP) solution. Specifically, ultrasmooth (root mean squared average roughness between 1 and 3 nm), crack-free carbon films were produced. In our procedure, the PAN films were first deposited onto a silicon wafer by conventional dip-coating process. Next, the films were stabilized at 230 degrees C in air and then carbonized at 1000 degrees C in an inert atmosphere. Raman spectroscopy indicated that after carbonization the films with ordered graphite structure as well as disordered phase were obtained. The same basic procedure was used to form porous carbon films with tunable porous structures when PAN and polyethylene oxide (PEO) blend was used instead of PAN only. In PAN/PEO blended films, PEO functioned as the pore initiation agent and resulted in carbon films whose pore diameter could be varied from hundreds of nanometers to micrometers. The carbon films (solid and porous) obtained in this study exhibit relatively high electrical conductivity. We expect that the method reported here can be employed for scalable manufacturing of ultrasmooth as well as porous carbon films. (C) 2015 Elsevier Ltd. All rights reserved.									0	0	0	0	0	0			0008-6223	1873-3891		WOS:000366078000023		
B	Jamil, Faiza M.; Pianta, Robert C.						Couse, LJ; Recchia, SL		PROMISING PRACTICES IN EARLY CHILDHOOD TEACHER ASSESSMENT								HANDBOOK OF EARLY CHILDHOOD TEACHER EDUCATION								333	347					2016	2016										0	0	0	0	0	0					978-0-415-73676-3; 978-1-315-81824-5; 978-0-415-73675-6	WOS:000364473800024		
J	Shen, Haiying; Li, Ze								A Kautz-Based Wireless Sensor and Actuator Network for Real-Time, Fault-Tolerant and Energy-Efficient Transmission								IEEE TRANSACTIONS ON MOBILE COMPUTING				15	1			1	16		10.1109/TMC.2015.2407391			JAN 2016	2016	Wireless sensor and actuator networks (WSANs) are composed of sensors and actuators to perform distributed sensing and actuating tasks. Most WSAN applications (e.g., fire detection) demand that actuators rapidly respond to observed events. Therefore, real-time (i.e., fast) and fault-tolerant transmission is a critical requirement in WSANs to enable sensed data to reach actuators reliably and quickly. Due to limited power resources, energy-efficiency is another crucial requirement. Such requirements become formidably challenging in large-scale WSANs. However, existing WSANs fall short in meeting these requirements. To this end, we first theoretically study the Kautz graph for its applicability in WSANs to meet these requirements. We then propose a Kautz-based REal-time, Fault-tolerant and EneRgy-efficient WSAN (REFER). REFER embeds Kautz graphs into the physical topology of a WSAN for real-time communication and connects the Kautz graphs using distributed hash table (DHT) for high scalability. We also theoretically study routing paths in the Kautz graph, based on which we develop an efficient fault-tolerant routing protocol. It enables a relay node to quickly and efficiently identify the next shortest path from itself to the destination based only on node IDs upon routing failure, rather than relying on retransmission from the source. REFER is advantageous over previous Kautz graph based works in that it does not need an energy-consuming protocol to find the next shortest path and it preserves the consistency between the overlay and physical topology. We further improve routing in REFER by multi-path based routing and energy-efficient multicasting within and between Kautz graph cells, respectively. Extensive experimental results demonstrate the superior performance of REFER in comparison with existing WSAN systems in terms of real-time communication, energy-efficiency, fault-tolerance and scalability.									0	0	0	0	0	0			1536-1233	1558-0660		WOS:000365990700001		
J	Roth, Philip L.; Bobko, Philip; Van Iddekinge, Chad H.; Thatcher, Jason B.								Social Media in Employee-Selection-Related Decisions: A Research Agenda for Uncharted Territory								JOURNAL OF MANAGEMENT				42	1			269	298		10.1177/0149206313503018			JAN 2016	2016	Social media (SM) pervades our society. One rapidly growing application of SM is its use in personnel decision making. Organizations are increasingly searching SM (e.g., Facebook) to gather information about potential employees. In this article, we suggest that organizational practice has outpaced the scientific study of SM assessments in an area that has important consequences for individuals (e.g., being selected for work), organizations (e.g., successfully predicting job performance or withdrawal), and society (e.g., consequent adverse impact/diversity). We draw on theory and research from various literatures to advance a research agenda that addresses this gap between practice and research. Overall, we believe this is a somewhat rare moment in the human resources literature when a new class of selection methods arrives on the scene, and we urge researchers to help understand the implications of using SM assessments for personnel decisions.									8	0	0	0	0	8			0149-2063	1557-1211		WOS:000366159100010		
J	Shaver, Bradly R.; Marchant, Sergio; Martin, S. Bruce; Agudelo, Paula				Marchant, Sergio/F-3332-2016	Marchant, Sergio/0000-0002-7362-3626			18S rRNA and COI haplotype diversity of Trichodorus obtusus from turfgrass in South Carolina								NEMATOLOGY				18				53	65		10.1163/15685411-00002944			2016	2016	The stubby-root nematode, Trichodorus obtusus, was recently identified on zoysiagrass in South Carolina, USA. In Florida, T. obtusus causes more damage than other stubby-root nematodes encountered in turfgrass. The objective of this study was to use morphological analysis, mitochondrial DNA (COI: cytochrome oxidase 1) and nuclear (18S rRNA) sequence data to study the genetic structure and haplotype diversity of populations recovered from turfgrasses in South Carolina. Numerous morphological differences were observed among populations. Three 18S haplotypes were shared among South Carolina and Florida populations, and six mitochondrial haplotypes were identified in South Carolina samples. Of the six COI haplotypes, four haplotypes were restricted to one population from St Augustinegrass. The lowest haplotype diversity was found in samples from zoysiagrass. Sequences of the COI mtDNA gene of T. obtusus were published in GenBank and represent the first mtDNA sequences for the genus Trichodorus.									0	0	0	0	0	0			1388-5545			WOS:000366294900006		
J	Crickenberger, Sam								Predicting a range shift and range limits in an introduced tropical marine invertebrate using species distribution models								HYDROBIOLOGIA				763	1			193	205		10.1007/s10750-015-2376-0			JAN 2016	2016	A major goal of invasion biology is to predict range shifts and potential range limits of nonnative species. Species distribution models (SDMs) are commonly used to achieve these goals, but the predictive accuracy of these models is rarely tested using natural range shifts. The barnacle Megabalanus coccopoma is native to the eastern tropical Pacific and has been introduced to a number of locations globally including the southeastern United States. During the unusually cold winter months of 2010, the range of M. coccopoma within the USA SE retracted 825 km. The ability of the SDM MaxEnt to accurately predict the range retraction and M. coccopoma's range within the USA SE was tested using distributional data from before and after the range retraction. Three MaxEnt models were trained using data from the global range, the native range, and the USA SE introduced range. Only the model trained on data from the USA SE was able to accurately predict the entire extent of the range retraction and most known populations prior to the range retraction. Globally trained models may provide the most conservative estimates of potential distributions; however, niche shifts may limit the ability of these models to accurately predict range shifts.									1	0	0	1	0	1			0018-8158	1573-5117		WOS:000365726600016		
J	Losinski, Mickey; Katsiyannis, Antonis; White, Sherry; Wiseman, Nicole								Addressing the Complex Needs of Students With Attachment Disorders								INTERVENTION IN SCHOOL AND CLINIC				51	3	SI		184	187		10.1177/1053451215585800			JAN 2016	2016	Attachment disorders are a relatively rare condition affecting children. This is particularly true for those who are adopted or living in foster care, and are thought to be attributed to an interruption in the bonding between a child and his or her caregiver. Attachment disorders are divided into two distinct categories: a predominately withdrawn type (i.e., Reactive Attachment Disorder) and a predominately disinhibited type (i.e., Disinhibited Social Engagement Disorder). This column provides an overview of the characteristics in the two types of attachment disorders and offers suggestions for educational programming.									0	0	0	0	0	0			1053-4512	1538-4810		WOS:000365759600009		
J	Ledbetter, Andrew M.; Taylor, Samuel Hardman; Mazer, Joseph P.								Enjoyment fosters media use frequency and determines its relational outcomes: Toward a synthesis of uses and gratifications theory and media multiplexity theory								COMPUTERS IN HUMAN BEHAVIOR				54				149	157		10.1016/j.chb.2015.07.053			JAN 2016	2016	Previous work has begun to incorporate psychological constructs into our understanding of media multiplexity (i.e., use of multiple media in a single interpersonal relationship). Following this approach, this investigation examined how a user's enjoyment of a communication medium might both predict medium use frequency and alter the extent to which closeness is an outcome of such use. Results supported this model across six popular interpersonal communication media (voice telephone, text messaging, e-mail, instant messaging, video chat, and social networking sites) in relationships with extended family members. Specifically, at low levels of medium enjoyment, use of a medium was not associated with relational closeness. Practically, these results suggest that communicating via an unsatisfying medium may not foster relational closeness; theoretically, these results argue for including psychological processes to strengthen MMT as a theory of interpersonal media choice. (C) 2015 Elsevier Ltd. All rights reserved.									0	0	0	0	0	0			0747-5632	1873-7692		WOS:000364890100017		
